gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8348,H2BC17,70.9814492110261,8.71336514108061,0.620641586831156,14.0392866445978,8.96100843791282e-45,2.06440549683775e-42
677777,SCARNA12,54.3263711864824,8.68821772830544,0.450129195327675,19.3016090013463,5.20625857980139e-83,5.09744777548354e-80
259293,TAS2R30,1.4990419795648,8.66023312595439,1.08596654549061,7.97467763801316,1.5277905845519e-15,6.1912041593866e-14
729993,SHISA9,92.4724096030653,8.64947321849791,1.03157732554198,8.38470660835196,5.08524295069683e-17,2.46483236288478e-15
7012,TERC,19.9360573486478,8.61050974980328,0.806445113428135,10.6771181403787,1.30252523983685e-26,1.40917399151852e-24
8343,H2BC7,40.9577474517,8.59567149435872,0.627185851430462,13.7051425422848,9.45813855822353e-43,2.03311983702866e-40
8294,H4C9,18.0597434958164,8.52066040727674,0.500212068454994,17.0340960257007,4.58775975033028e-65,1.95298937893408e-62
8335,H2AC4,11.5434121939749,8.43186041213727,0.639155597799938,13.1921873815404,9.73198521900029e-40,1.90571734558464e-37
10984,KCNQ1OT1,509.407185878511,8.36979111929477,0.418790480022,19.9856288969489,7.34558273127101e-89,8.46124712022052e-86
114960,TSGA13,0.967355582314021,8.31166210335848,1.98070641241136,4.19631200832014,2.7129644719979e-05,0.000146512052649373
29065,ASAP1-IT1,0.914303048971151,8.30986464603878,2.06032316820147,4.03328214441853,5.50031730141201e-05,0.000272676489610759
8336,H2AC17,100.325840301526,8.30566982163223,0.512190597270942,16.2159748068133,3.88858529589306e-59,1.43672221253166e-56
727851,RGPD8,30.4449403806593,8.25063461730013,3.22302886332066,2.55990094013603,0.0104702003125396,0.0261781744790795
8969,H2AC11,99.6961062526322,8.20745379485128,0.449077027677159,18.2762717507599,1.27874055444191e-74,7.82509298033793e-72
8357,H3C10,239.96381272775,8.17080527213009,0.510795759335232,15.9962276953197,1.35755482186404e-57,4.92289602254475e-55
341676,NEK5,15.620811128655,8.16906852004239,0.71398906092068,11.4414477296171,2.59518415049475e-30,3.52909000242973e-28
653604,H3C13,12.4316417010776,8.14879572193001,0.53951506324246,15.1039262424966,1.52571512092966e-51,4.20796528141474e-49
91948,LINC00923,4.25504751359195,8.07606429132695,1.2225064289304,6.60615281867505,3.94435734720542e-11,8.04566724718506e-10
6232,RPS27,671.38242741384,7.98437996509615,0.419697450595634,19.0241326311721,1.07654018060191e-80,8.78367075689438e-78
8330,H2AC15,12.6096210398511,7.91131707381073,0.44325035167101,17.8484169137957,2.97346358543601e-71,1.52037463745034e-68
401507,FAM74A1,0.581835029972791,7.76717647874249,2.97223536891033,2.61324407884631,0.00896872254760925,0.023022918705771
157855,KCNU1,2.1546136762801,7.72169599604348,1.33421465625206,5.78744654007512,7.14644204032679e-09,9.15848351005754e-08
645843,TMEM14EP,3.30251929783584,7.66558463272032,0.613455590295685,12.4957450123252,7.8755039949109e-36,1.2959505817508e-33
