"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KAZN",731.084989467627,-0.167993508250309,0.080026700392209,-2.09921822875336,0.999999868615099,1
"TMEM51-AS1",100.386428885616,0.659707736087141,0.186326528010833,3.54060016643891,0.334403746703275,1
"TMEM51",591.25345966783,0.0744423185987254,0.082965304830701,0.897270476503792,0.999999999448017,1
"FHAD1",139.938536559138,0.434352982124651,0.168697463357797,2.57474518868973,0.806030830910228,1
"EFHD2",10990.1654113463,-0.130534912789433,0.034868677665112,-3.74361523092803,1,1
"CASP9",594.439990397627,0.0831267788053002,0.0798414140304296,1.04114862962746,0.999999999756523,1
"DNAJC16",1168.91159242569,0.0110863779969347,0.0574014124321072,0.193137721306899,1,1
"AGMAT",441.320315405311,0.0584824183776791,0.0945448300494749,0.618568126327748,0.999999982675771,1
"DDI2",290.652759232581,-0.0103672345810194,0.111503695047812,-0.092976601148276,0.999999897400379,1
"RSC1A1",210.184549079439,-0.0247629300800241,0.1311016348854,-0.188883457492122,0.99999056594915,1
"PLEKHM2",1963.25765859978,-0.174825879660378,0.0500732721582629,-3.491401143265,1,1
"SLC25A34",55.8485661852857,0.098644514083871,0.244156035518377,0.404022427192656,0.978388772047103,1
"FBLIM1",2772.47442677902,-0.0641729424795816,0.0458119471117784,-1.40079054756183,1,1
"UQCRHL",513.69605063174,0.348929606407046,0.0980683430587671,3.55802489900284,0.990768959869007,1
"FLJ37453",105.794516758207,-0.233002892280817,0.1924928344995,-1.21044969225294,0.964290383651309,1
"SPEN",7635.7902155694,-0.0980868222151266,0.0307843423739445,-3.18625686472829,1,1
"ZBTB17",419.525232494246,-0.049190362199606,0.0963680483011112,-0.510442652588605,0.99999998190185,1
"FAM131C",174.931131086547,0.241497393679049,0.15008428221852,1.60907851314792,0.987946431357203,1
"EPHA2",3535.45246882898,0.212770047369065,0.0376808302599599,5.64663904434073,1,1
"LOC101927479",21.1218583586084,0.0741129388643588,0.414053736326613,0.178993527559662,0.946185502863713,1
"ARHGEF19",539.051364615746,-0.120605739520385,0.0969173508066451,-1.24441845053111,0.999998931736561,1
"RSG1",61.0226929636097,0.075709170717897,0.241855148941009,0.313035182626454,0.984822000614748,1
"FBXO42",653.8959241531,0.0107256809574435,0.0738132103436102,0.145308419827752,0.999999999999994,1
"SZRD1",2672.07215813304,-0.107565211788787,0.0425953677967505,-2.52527956330953,1,1
"NECAP2",960.603091762991,0.0062029934212234,0.0657592891331343,0.0943287785344668,1,1
"CROCCP3",71.5136956702705,0.0604431886970849,0.222112832608412,0.27212830518283,0.992303300005509,1
"NBPF1",259.317140889894,-0.0301343266790879,0.137458244369964,-0.219225313237542,0.999972886011009,1
"CROCCP2",265.369626299956,0.00733795886635877,0.118697454192954,0.0618206929226149,0.999999672935829,1
"LOC101927663",47.0873668323188,-0.0793557901483721,0.273264169115354,-0.290399544167364,0.974444244935298,1
"MST1P2",18.9423817535516,0.818852673532064,0.448662838392361,1.82509582577902,0.298147344906712,1
"LOC101927806",15.2583094187556,0.328393459984153,0.482030143856991,0.681271626202658,0.728902919485488,1
"CROCC",184.378505337151,-0.00292386900525164,0.138174258818105,-0.0211607359450407,0.999997477030689,1
"MFAP2",34.0072990041533,0.14100198161002,0.317979796915615,0.443430629800166,0.927978143774422,1
"ATP13A2",797.689190943416,0.0783211697462039,0.0686418259796195,1.14101232926785,0.999999999999865,1
"SDHB",1711.03664469333,-0.0216380807047201,0.0536779785643784,-0.403109082782776,1,1
"PADI2",122.315421066287,1.09004626273572,0.173986434356551,6.26512214453389,0.00168648983692436,0.203966294493628
"PADI1",59.8605060925584,1.57944420430758,0.252603071509073,6.25267220573306,3.80152524777394e-05,0.00628850034452787
"PADI3",1827.83479383105,0.528699905709332,0.0501129428426984,10.5501667976054,0.847009025988513,1
"PADI4",60.6555829159513,0.905345153904494,0.243886234355938,3.71216176384598,0.0911013125248509,1
"RCC2",9842.3870065663,-0.127956240769202,0.0283200265180035,-4.51822460998962,1,1
"ARHGEF10L",377.866972529108,-0.0557479121502614,0.106921152963872,-0.521392732915053,0.999999529851494,1
"ALDH4A1",376.66376148534,-0.0823765431633492,0.0979509517233802,-0.840997884287902,0.999999811619921,1
"IFFO2",3520.179713476,-0.476907730550103,0.0405887245576003,-11.7497589724287,0.994456169609947,1
"UBR4",12687.5942138259,0.110850849473477,0.030677445332499,3.61343157071962,1,1
"EMC1",2404.74597158322,-0.0279482818903978,0.0470533616474587,-0.593969929285749,1,1
"MRTO4",1770.64721117215,-0.16306450035375,0.0513625343816653,-3.17477519979931,1,1
"AKR7L",10.3449925652391,1.02112366484547,0.58795778286915,1.73672956562039,0.229780499927277,1
"LOC100506730",90.1049909788435,0.0783297141576357,0.199505215095958,0.392619882743218,0.994524904650681,1
"AKR7A2",648.876656837808,-0.0656793243172777,0.0746401774246367,-0.879945983295569,0.999999999997223,1
"PQLC2",159.828246939524,-0.0994532431346128,0.157208254641185,-0.632620999206478,0.998888987287565,1
"CAPZB",5695.38195687489,0.00404241999994271,0.0337431183856125,0.119799834554305,1,1
"MINOS1",852.779719416173,0.053491010572813,0.0732774059683923,0.729979587376305,0.999999999999664,1
"RPS14P3",24.0231218231348,-0.0703152389757683,0.432126133597209,-0.162719246786657,0.947069071013715,1
"TMCO4",455.161295062852,-0.125023679786378,0.0905324190358209,-1.3809824272663,0.999999749020334,1
"OTUD3",613.806176271763,-0.0491770677859857,0.0789096279789297,-0.623207446867154,0.999999999991339,1
"CAMK2N1",1365.6904028522,0.0669776891082437,0.0560829257017892,1.19426168071875,1,1
"MUL1",909.354332938046,-0.0606665980949267,0.0670559292682306,-0.904716387603161,0.999999999999995,1
"CDA",64.1367084442097,0.246845391542937,0.230487086883112,1.07097275982372,0.925999445934255,1
"PINK1",330.926738724259,-0.256428897272077,0.121213392941756,-2.11551620698624,0.996201035176827,1
"PINK1-AS",72.6523306916264,-0.10307604110253,0.220740646682634,-0.466955418730495,0.985621237146841,1
"DDOST",5477.50333893895,-0.0799316285053089,0.0347032052942099,-2.30329238546289,1,1
"SH2D5",39.7007879354881,-0.140730797340721,0.287488464827627,-0.489518066142586,0.942826245507316,1
"HP1BP3",6226.58529887478,0.0152435374107256,0.0329892613350442,0.462075742039501,1,1
"EIF4G3",3921.36060138477,0.0712185120391048,0.0394067218065815,1.80726812011067,1,1
"ECE1",2450.48483404896,0.0931296508181456,0.0459317990608536,2.02756375152563,1,1
"NBPF3",140.97613032773,-0.151916456813204,0.161453263857598,-0.940931469475863,0.995995428567887,1
"ALPL",26.2786051035229,1.81739406970597,0.394019535340694,4.61244660911175,0.000843476555079371,0.110617010921535
"RAP1GAP",229.644205023566,0.638396476691426,0.124298887466284,5.13597900757231,0.319246487243981,1
"USP48",2208.71731746058,0.0105226930232555,0.0468391388514476,0.224655988160428,1,1
"HSPG2",713.925931294986,-0.0263153066163032,0.147044143918934,-0.178961949214454,0.999935538865967,1
"LINC00339",102.286248626092,0.179096669929923,0.192729805948181,0.929262959866605,0.981284230450566,1
"CDC42",6884.08253280612,-0.0174374569697381,0.0341679359972385,-0.510345634314799,1,1
"WNT4",546.274889522487,-0.217766790300361,0.0951034553921861,-2.28978841412584,0.999930187982281,1
"ZBTB40",1454.04993575694,0.0123246783455665,0.0530565510584505,0.232293243712521,1,1
"EPHB2",1854.48742713634,-0.260725110255994,0.0492596731303358,-5.29287130197035,0.999999999954582,1
"KDM1A",3959.66293962863,-0.158241713099964,0.0363423928090129,-4.35419081873774,1,1
"LUZP1",2626.33547298146,-0.0291477030870849,0.0423687612639618,-0.68795268536391,1,1
"HTR1D",36.3072648162212,-0.654382596970307,0.321521332979886,-2.03526960685761,0.408584819468215,1
"RP5-1057J7.6",52.3248543132965,-0.520976832493936,0.267267274798334,-1.94927281271917,0.587410285543594,1
"HNRNPR",9744.88162421691,-0.175455353537915,0.0381659695777821,-4.59716746302847,1,1
"ZNF436",756.474815743699,-0.0997026443656435,0.0726161382936235,-1.37300945366298,0.999999999981321,1
"C1orf213",32.1385551243618,-0.47199999294105,0.364626224269165,-1.29447626507693,0.618415096650767,1
"TCEA3",49.0471066657751,-0.813256583511311,0.277165326921715,-2.93419307726401,0.200012007856849,1
"ASAP3",97.1015327566078,-0.0911226110864301,0.198769357792471,-0.458433895940684,0.993411090486329,1
"E2F2",384.469223460255,-0.00440826595580407,0.0965587197716877,-0.0456537324254855,0.999999999460608,1
"ID3",96.4400023706467,0.48874635438855,0.189879051195406,2.57398776385067,0.684595433814803,1
"RPL11",11526.4120834096,-0.0871482428998665,0.0300548795037136,-2.89963707520765,1,1
"TCEB3",2246.43271297517,0.133262121809799,0.0449116676756836,2.96720493151382,1,1
"RP5-886K2.3",12.9331814643598,-0.107691584072882,0.519369840300341,-0.207350476898324,0.911164021398362,1
"PITHD1",1207.04665442737,-0.0511569788599343,0.0575310234428569,-0.889206827873422,1,1
"LYPLA2",990.595773282105,-0.0156587105585024,0.0628540331542989,-0.249128174799256,1,1
"GALE",629.994793142838,-0.0772616278554124,0.0806149637619181,-0.958403058811648,0.999999999775967,1
"HMGCL",300.069975826375,0.055146468333722,0.108180666146185,0.509762698809806,0.99999938993678,1
"FUCA1",71.5141382841693,0.422506982565381,0.215758133865202,1.95824358969173,0.767291835382596,1
"PNRC2",3307.87619596369,-0.17362800544048,0.0409202367046327,-4.24308409293299,1,1
"SRSF10",4629.98344876217,0.0153277617462232,0.0377693786939159,0.405825096315187,1,1
"IL22RA1",32.344323245776,-0.100688900194318,0.331159058997573,-0.304049964687983,0.946020548156309,1
"IFNLR1",211.645270158322,-0.0312756812512028,0.129744251038961,-0.241056393641756,0.999989507968175,1
"GRHL3",27.6836385797435,0.864957643968407,0.364836664580034,2.37080789279791,0.217422345401637,1
"STPG1",196.945914312526,-0.106076954816545,0.13601634005969,-0.779883907845149,0.999753523706229,1
"NIPAL3",1161.48081550167,-0.209097155661415,0.0632166010634843,-3.30763046642499,0.999999997783583,1
"RCAN3",442.665183770499,0.0203965197725818,0.088051533336686,0.231642982236219,0.999999999900657,1
"LOC100506985",84.0525053977112,0.14880534905702,0.200386826815074,0.742590475741923,0.984431812815667,1
"SRRM1",4289.19307446045,0.0224410397821888,0.0391084696497769,0.573815339315298,1,1
"CLIC4",5391.50791875518,-0.103001148043228,0.0362479594161732,-2.84157093812213,1,1
"RUNX3",165.859385159704,-0.00463031374538705,0.148165391748148,-0.0312509803453811,0.999988242212615,1
"SYF2",870.409385335212,0.114315474808525,0.0734869305169439,1.55558919122587,0.999999999882837,1
"C1orf63",827.099496585151,0.0824027514084248,0.0719477021973676,1.14531456727244,0.999999999997679,1
"TMEM50A",1877.68834604628,-0.0837007942306448,0.0482431290980908,-1.73497855125565,1,1
"TMEM57",606.485710849335,0.136962290987956,0.0769196161960094,1.78058989060662,0.999999995788053,1
"LDLRAP1",563.177820900114,0.00942780436192646,0.0802517391693445,0.117477882218007,0.999999999999522,1
"MAN1C1",12.1487181021921,0.544165534678742,0.536639715633163,1.0140239695765,0.544713184033502,1
"SEPN1",1781.3546801897,-0.291701129040468,0.0534980185865382,-5.45255949187376,0.999999964567408,1
"MTFR1L",215.213272699107,-0.0746639085923148,0.130782553848216,-0.570901136239993,0.999944492177612,1
"LOC646471",29.6069415616738,0.0107159718492037,0.341489159314657,0.0313801230783135,0.994079993250084,1
"AUNIP",429.519900931379,0.0594698484943507,0.0931493913839079,0.638435180421635,0.999999988526398,1
"PAQR7",960.373534328715,-0.102151783220171,0.0661801675057781,-1.54354071725871,0.999999999999741,1
"STMN1",6310.83528815975,-0.0422069847650719,0.031355082811693,-1.34609705924081,1,1
"PAFAH2",257.514340012506,-0.251138495220355,0.123699939697008,-2.03022326312766,0.996076023458555,1
"PDIK1L",407.334170279406,-0.260808407245683,0.0988003778446922,-2.63975111163701,0.999382501662866,1
"ZNF593",219.4082439293,-0.218515054258371,0.130789353646458,-1.6707403788312,0.997143997642876,1
"CNKSR1",406.193780206058,0.000982725700478172,0.0956932435324694,0.010269541131655,0.99999999991358,1
"CEP85",876.028882124429,-0.209913982777768,0.0658617354238821,-3.18719179546021,0.999999990404236,1
"SH3BGRL3",1752.80443822551,0.0245948041088367,0.0565381927898808,0.435012208477216,1,1
"UBXN11",158.633760961082,-0.173939174135954,0.156005936856191,-1.11495227451693,0.995378120396612,1
"AIM1L",259.12261775401,-0.290289353815278,0.117934959763999,-2.46143598468326,0.992985675626263,1
"DHDDS",521.725645523539,0.027875999448644,0.0849700816716662,0.328068408317647,0.999999999959687,1
"HMGN2",11587.2321704426,-0.0929409031998225,0.0296583345137128,-3.13371956732265,1,1
"RPS6KA1",1467.11549033365,-0.151243876799392,0.0521358368955316,-2.90095807040463,1,1
"LOC101928728",38.3910722652296,-0.172838944429074,0.300816100576656,-0.574566800439693,0.918218735049461,1
"ARID1A",4471.90277018345,0.0256140818927057,0.0365197170064985,0.701376790191111,1,1
"PIGV",323.687583315948,-0.10937903809615,0.105205319626653,-1.0396721238461,0.999996149976793,1
"ZDHHC18",1207.41493976358,-0.179823930845151,0.058011456353256,-3.09980031789114,0.999999999997367,1
"SFN",16146.877786326,-0.36767360833787,0.0347846521557192,-10.5699952580212,0.99999999948285,1
"GPN2",418.972810033358,-0.0961986463878586,0.101291758667934,-0.949718394200539,0.999999107329368,1
"GPATCH3",223.992312792131,0.0120386669180185,0.123153245528825,0.097753549785261,0.999998769049516,1
"NUDC",4403.64128755747,-0.0825157186047536,0.0353845023873906,-2.33197340749261,1,1
"C1orf172",298.033455995836,-0.045020325003784,0.107074141394813,-0.42045936037704,0.999999710522311,1
"TRNP1",27.2522826353673,0.778358799512606,0.359432066266861,2.16552409359801,0.290598313594523,1
"FAM46B",39.5888598189197,0.173504442409799,0.308905423024936,0.561674964171129,0.913258387829722,1
"SLC9A1",1530.46559885047,0.0917945920830066,0.0513196475641406,1.78868321276524,1,1
"WDTC1",824.540458058808,-0.244917349371766,0.0669711021600075,-3.65706015688093,0.999999718348277,1
"TMEM222",472.150246741371,-0.160218489279823,0.0944984489122745,-1.6954615776663,0.999995547923007,1
"LOC644961",182.100080275104,0.148748169849691,0.301830802846559,0.492819713716594,0.931347231849108,1
"SYTL1",370.880974294359,-0.322481279078983,0.0967151916985813,-3.33433944983551,0.996123601532319,1
"MAP3K6",575.77818199669,-0.00704340385871004,0.082300555651838,-0.0855814860899149,0.999999999998811,1
"GPR3",68.6358442668827,-0.173760956202885,0.2243979928732,-0.774342737998874,0.965270357792432,1
"WASF2",7899.47675917524,-0.0830929715634007,0.0313962666707295,-2.64658764797878,1,1
"AHDC1",647.52164616068,-0.0110995113967834,0.0833491367581802,-0.133168882468289,0.999999999996281,1
"IFI6",340.357286629236,-1.67665095590197,0.130046218546581,-12.8927313276811,1.68776619669109e-17,8.77457590186866e-15
"FAM76A",327.011367853477,-0.0387092899157875,0.110153449546721,-0.351412416724808,0.999999563473813,1
"STX12",1087.97672163305,0.160792255297464,0.0639455758060583,2.51451727927408,0.999999999972308,1
"PPP1R8",1635.46438107859,-0.075346575309503,0.0494826664195063,-1.52268624068733,1,1
"RPA2",1484.30762283055,-0.0133440170565687,0.05148594699098,-0.259177850198745,1,1
"SMPDL3B",50.7467784451267,0.135566589413978,0.267782778243274,0.506255817880935,0.95527835373381,1
"XKR8",72.5476844506318,-0.445585424183229,0.216147220506686,-2.0614904190704,0.732986003494577,1
"EYA3",1273.9784687671,-0.107196811472895,0.0594428589165558,-1.80335894717606,0.999999999999999,1
"PTAFR",418.429727442629,0.195073982648689,0.102977197286358,1.89434154151845,0.999907245191335,1
"DNAJC8",3461.87061440873,0.0190170933322718,0.0498386081588341,0.38157352371609,1,1
"ATPIF1",1540.82489441878,0.0211605885033518,0.0544733628481286,0.388457539556487,1,1
"SESN2",547.207671922573,-0.168803217635061,0.0830104859922866,-2.03351679751335,0.999999635646165,1
"MED18",418.942540582598,0.0134867222948624,0.0921784525176084,0.146311007903784,0.999999999662621,1
"PHACTR4",2564.97192944017,-0.0356195428739025,0.046722116633976,-0.762370060263927,1,1
"RCC1",4000.90402076438,-0.159261684393217,0.0359078418212878,-4.43528979507756,1,1
"SNHG3",853.024908317514,-0.627202421347138,0.0706464289145315,-8.87804848714903,0.252018879483596,1
"SNORA73A",39.3754164020137,0.0882390342538517,0.288380516469213,0.305981261612977,0.966172195231317,1
"RNU105A",21.8847074171867,-0.0582875615672135,0.3882710477575,-0.150120803247781,0.960570314290244,1
"TRNAU1AP",271.874754894594,0.178676822678523,0.118543020239749,1.50727408764477,0.999644710474833,1
"SNHG12",247.92523252328,-0.0115028999156347,0.121868730683158,-0.0943876238896805,0.999999061830257,1
"SNORA61",42.7086232397443,0.436027341376336,0.293498457637517,1.48562055448635,0.688392300800218,1
"SNORA16A",16.1152905227022,-0.354269152945245,0.478098811911662,-0.74099567729255,0.70693020436572,1
"TAF12",386.539422062094,0.144287852589303,0.101077112313571,1.42750271833726,0.999991862722408,1
"GMEB1",309.647813237502,-0.221968091970374,0.113049680056108,-1.96345617130635,0.999229982061627,1
"YTHDF2",2900.00670764083,-0.0578494107314566,0.0412741190151686,-1.40159044243189,1,1
"EPB41",1566.19636097541,-0.111982201939517,0.0569828267095768,-1.96519211850008,1,1
"TMEM200B",72.4414299614059,-0.170720346330187,0.222832451217939,-0.766137720951677,0.967251213469636,1
"SRSF4",3146.17762284553,-0.154966347144479,0.0406045921888958,-3.81647342801926,1,1
"MECR",306.311490352294,-0.103355375087245,0.108288899347936,-0.954441089618626,0.999994627409975,1
"PTPRU",785.415341148505,-0.406814744180894,0.0757960211872013,-5.36723086263515,0.98884023884022,1
"MATN1-AS1",15.5799380722928,0.110748726175972,0.468205168049694,0.236538880246229,0.911949108861689,1
"LAPTM5",41.0134756931811,0.900323564191608,0.287957936720938,3.12658013334815,0.132983869411435,1
"SDC3",263.227034535779,0.163288668372843,0.119752079242704,1.36355601844627,0.999749090881428,1
"PUM1",4258.02294466092,-0.0816563324698548,0.0365431270692687,-2.23451956684146,1,1
"SNRNP40",1620.54219178244,-0.0868479450538902,0.0514704476663354,-1.68733611211028,1,1
"ZCCHC17",817.568670247721,0.109732457296213,0.0777345182339346,1.41163102041726,0.999999999274249,1
"FABP3",12.9172952012697,0.19332087000841,0.511774865113788,0.377745925379565,0.840431944436769,1
"SERINC2",7216.26782857077,-0.141162740001425,0.0382986663880105,-3.68583956870143,1,1
"TINAGL1",6556.33726785989,-0.402841386777498,0.0384684791936157,-10.4719862916846,0.999997940571196,1
"PEF1",1196.60700151179,-0.0894885175777329,0.0602855567400689,-1.48441056891251,1,1
"COL16A1",407.133026566972,0.474342919136239,0.0944480302749129,5.0222637545278,0.868361565676129,1
"BAI2",187.11867603703,0.0037003961888186,0.13423395504763,0.0275667671976558,0.999998053382793,1
"SPOCD1",204.755050912055,-0.142064998010209,0.129121948373266,-1.10023895859693,0.999652631320479,1
"PTP4A2",5657.94654161183,-0.108721433518813,0.0321724638927851,-3.3793318995128,1,1
"KHDRBS1",8757.24429631466,-0.0685348737338926,0.0318302433065287,-2.15313697334621,1,1
"TMEM39B",579.213522043637,-0.207935876703484,0.0834420561644031,-2.49197929990837,0.999995881931967,1
"KPNA6",5097.30728697756,-0.0439239410129716,0.0386079067973347,-1.13769288875314,1,1
"TXLNA",3865.67130868619,-0.134106803897298,0.0455880271591133,-2.94171106438171,1,1
"CCDC28B",33.4203263607831,0.0732160433049055,0.318930208579761,0.229567602363371,0.964243952740533,1
"IQCC",187.817939223758,-0.0161303217091098,0.139035121217988,-0.11601616604354,0.999984025944362,1
"TMEM234",47.3810764286182,-0.0265362863921684,0.267486721801155,-0.0992059950246614,0.992411557146611,1
"EIF3I",5571.39507423218,0.014707804670731,0.0381979635225823,0.385041591603067,1,1
"MTMR9LP",25.893528494077,-0.192153689120858,0.362868653320116,-0.529540613008927,0.874099796566817,1
"FAM167B",12.409357833878,0.135595236686955,0.532376317817812,0.254698100100986,0.887522134000585,1
"LCK",20.831223624783,0.286218113719705,0.416232176291469,0.687640528586333,0.778560306474759,1
"HDAC1",5354.8368657937,0.02612991857524,0.0320650098449519,0.814904430143307,1,1
"MARCKSL1",1813.76337032096,0.0717379222392513,0.051501991959856,1.39291548752461,1,1
"TSSK3",27.9748659228836,0.522629122615945,0.369625898779847,1.4139407556158,0.563100189232489,1
"BSDC1",1124.29000040593,0.0980692579678117,0.0587919683511431,1.66807236971689,1,1
"ZBTB8B",38.5921774573472,0.0100900282962383,0.312154056490093,0.032323873697789,0.995408283553758,1
"ZBTB8A",550.819857787135,-0.262467269632403,0.0838711268891586,-3.12941150748185,0.999923441843074,1
"ZBTB8OS",454.155448950331,-0.0844197036499871,0.0885236182647578,-0.953640455561852,0.999999989175793,1
"RBBP4",6880.23893102089,-0.00485242669971848,0.0326653472077162,-0.148549674640294,1,1
"SYNC",11.6690380323486,-0.337555366242763,0.535569622254131,-0.63027354841756,0.717947283199516,1
"KIAA1522",7125.42404961833,-0.221631884033576,0.0326609933438009,-6.78582802735367,1,1
"YARS",5167.12572467972,-0.250043536170068,0.0376672316568219,-6.63822439748589,1,1
"S100PBP",701.550837741197,0.0974624611868507,0.0725718036403783,1.34297972901177,0.999999999985256,1
"HPCA",12.0919570156902,0.300149535964778,0.525619841389459,0.571039204249486,0.749798750855709,1
"TMEM54",656.635798864453,-0.361436189503489,0.0774607110216366,-4.66605824729044,0.997610827412761,1
"RNF19B",684.241539506716,0.000912006541435424,0.0734296783660642,0.0124201353148908,1,1
"AK2",5884.75636685862,-0.191775593687477,0.0327937415549521,-5.8479327028336,1,1
"TRIM62",292.690461391623,0.0141355084349589,0.124720621368693,0.113337379816063,0.999998097985485,1
"ZNF362",942.114604664136,-0.228693222140137,0.0675450072948039,-3.38579017605244,0.999999900931459,1
"PHC2",788.070138602495,-0.150992623298064,0.071992146850077,-2.09734852903476,0.999999998731735,1
"ZSCAN20",184.577734603817,-0.0815846312721395,0.136600330598609,-0.597250613630433,0.999868859984572,1
"GJB5",428.097781381517,-0.148939134729586,0.090186300261662,-1.6514607462271,0.999999122089634,1
"GJB4",40.8312293830176,0.2430546982458,0.289829741698326,0.838611996207027,0.879753736560691,1
"GJB3",631.999648990128,-0.206529840518717,0.0772025411778494,-2.67516894350589,0.999999342710832,1
"SMIM12",723.970727437448,-0.0557421619965709,0.0744598921668463,-0.748619966728752,0.999999999999044,1
"LOC653160",16.1450421242618,0.330900477455005,0.499463642683493,0.662511640841684,0.725111005220027,1
"ZMYM6NB",236.993504184072,-0.169049448137204,0.124710115658598,-1.35553918176123,0.999508323762078,1
"ZMYM6",440.993216593049,-0.0527217116869369,0.0973000087405734,-0.541846936802508,0.999999970089192,1
"ZMYM1",1359.8184996882,-0.0477541190308402,0.0595267961988362,-0.802228946965801,1,1
"SFPQ",16129.7259517501,-0.138814629218925,0.0259875868227315,-5.34157442804588,1,1
"ZMYM4",4180.79646819499,-0.0114393696384339,0.0402978825644921,-0.28387024107598,1,1
"KIAA0319L",1117.95129949794,-0.0378144456756739,0.0611487222677683,-0.618401240014234,1,1
"NCDN",832.960117090899,0.109961959999361,0.0666743133346715,1.64924023210268,0.999999999999104,1
"PSMB2",4952.21198228561,0.0468865866940657,0.0352911769907638,1.32856398374972,1,1
"C1orf216",476.799795614522,-0.180160242387921,0.0868088329145245,-2.07536763643988,0.999997947361827,1
"CLSPN",2329.93361068657,0.14316440398037,0.0469958332378042,3.0463212186481,1,1
"AGO4",521.431257792562,-0.432530885027152,0.0841245519314908,-5.14155350722576,0.960197747125475,1
"AGO1",1962.19406770388,-0.00154767482681848,0.0484938377040316,-0.0319148762006479,1,1
"AGO3",613.153921279325,0.0393989205389669,0.0783501977019041,0.502856683130097,0.999999999997398,1
"ADPRHL2",466.880180785166,-0.0650658475034075,0.089478160981705,-0.727170147324676,0.999999995664561,1
"COL8A2",34.6607385419501,0.896259660741026,0.394367003855156,2.2726537767602,0.211383896357051,1
"TRAPPC3",1012.38163774698,-0.179701095684041,0.0618653800647836,-2.90471173855012,0.999999999951155,1
"MAP7D1",3669.44978563228,-0.0165572081411856,0.0461700237279959,-0.358613810526286,1,1
"THRAP3",7223.81597587418,-0.0337459410419591,0.034735265113105,-0.971518165532221,1,1
"SH3D21",149.488146063435,0.276273192540868,0.150731148781976,1.83288719533666,0.978048913454772,1
"EVA1B",107.293703822603,0.381151342677992,0.189015719731493,2.01650605155718,0.853605409356254,1
"STK40",407.488772366177,0.0133959303784983,0.0993071505388277,0.134893915552039,0.999999995350255,1
"LSM10",265.67545898591,-0.0372706978245915,0.123044411005942,-0.302904435235108,0.99999511440024,1
"MRPS15",1901.84326429517,0.0132030053650983,0.0501156393411801,0.263450801758989,1,1
"LINC01137",22.7156471993124,-0.00485726648975346,0.426912574343254,-0.0113776608646998,0.996392580601136,1
"ZC3H12A",315.275434407107,0.127713548013089,0.104346884971113,1.22393254047253,0.999992693786873,1
"MEAF6",1041.44513833958,-0.0400178626169965,0.0622233281064345,-0.643132790141745,1,1
"SNIP1",544.141823020723,0.0897946866327384,0.08630108993105,1.0404814899149,0.999999993272163,1
"GNL2",2138.74024319874,0.0500876100887443,0.0475669816119251,1.05299113778931,1,1
"C1orf109",479.084705575566,-0.000130202153480176,0.0885492401052689,-0.00147039266881781,0.999999999999434,1
"CDCA8",1448.43658293228,-0.148270892528005,0.0568158995538692,-2.60967253343273,0.999999999999985,1
"EPHA10",49.2988585023173,-0.0538077810727439,0.265895168746351,-0.202364643654257,0.984659321160522,1
"MANEAL",1104.33335888857,-0.0723039556738323,0.0588680047579924,-1.22823859872736,1,1
"YRDC",553.375756849542,-0.155457572600752,0.0854599427566882,-1.81906946794188,0.999999661304385,1
"C1orf122",287.256734273145,0.063899190949053,0.112508846608734,0.567948146969026,0.999997759100298,1
"MTF1",1404.32954541179,-0.0299171308101172,0.0537622387682991,-0.556471075154664,1,1
"INPP5B",705.435604259842,-0.206070677648612,0.0732432850384727,-2.81350949155774,0.999999834869456,1
"SF3A3",3417.27474394403,-0.00591533398374775,0.0444322791409447,-0.1331314552869,1,1
"FHL3",188.39968909149,-0.0190790653530252,0.1405739088777,-0.135722663653211,0.999977139514266,1
"UTP11L",1354.32731419606,-0.00580501207576759,0.0557215988337115,-0.104178849804568,1,1
"RRAGC",1633.18652384083,0.136511461746467,0.0497877541258812,2.74186823935295,1,1
"RHBDL2",212.733078977711,-0.118042805243042,0.131014559593256,-0.900989978591044,0.999789105305828,1
"AKIRIN1",3988.70942453999,0.228498407693127,0.038771689348775,5.89343439842522,1,1
"NDUFS5",4078.91277499964,0.136341975362556,0.0386094415854559,3.53131176634048,1,1
"MACF1",6927.51193220996,0.150634123837143,0.0318313255413841,4.73226047848064,1,1
"KIAA0754",879.940738478633,0.297219600487584,0.0657071371591796,4.5233990299646,0.999991599579619,1
"BMP8A",47.355047153501,0.274880164456071,0.269540896287668,1.01980874977393,0.871940391873537,1
"PPIEL",24.0550604698287,0.240253387651055,0.367446160573497,0.65384650441326,0.835214437888972,1
"PABPC4",10211.428732853,0.135571197931634,0.0283993205630873,4.77374793634486,1,1
"SNORA55",11.3212743840332,0.238781247219534,0.545434561427317,0.437781659076903,0.800866131551726,1
"HEYL",71.1559593408462,0.679971344730367,0.217666321761748,3.12391618155171,0.323013990413044,1
"HPCAL4",69.254928678641,0.61917528967496,0.233817592184986,2.64811250466174,0.43347022701647,1
"PPIE",1503.60146113631,0.242474858420758,0.0530103568548355,4.57410349235632,0.999999999903717,1
"BMP8B",194.813215951191,-0.265342899930547,0.134867672645487,-1.96743144391635,0.990178032621008,1
"TRIT1",1208.30438923441,0.0291725838527237,0.0569030728819513,0.5126715021743,1,1
"MYCL",67.2729155008861,0.31089200789681,0.238881016844724,1.3014512915394,0.870126533081413,1
